
📺央视频道,#genre#
CCTV1,http://117.169.120.235:8080/wh7f454c46tw2790121462_-319069717/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
CCTV-2,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV-2,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV-2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV2,http://39.135.138.60:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经,http://39.134.115.163:8080/PLTV/88888910/224/3221225643/index.m3u8
CCTV-2财经,http://39.135.138.58:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV2,http://111.59.189.40:8445/tsfile/live/1001_1.m3u8
CCTV2,http://218.204.51.252:9901/tsfile/live/1007_1.m3u8
CCTV2,http://183.63.15.42:9901/tsfile/live/0002_1.m3u8
CCTV2,http://222.240.82.92:9901/tsfile/live/0002_1.m3u8
CCTV2[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225619/index.m3u8
CCTV2[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225500/index.m3u8?fmt=ts2hls
CCTV2[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225643/index.m3u8
CCTV2,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel2/index.m3u8
CCTV2,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel2/2300.m3u8
CCTV2,http://39.135.138.58:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV2,http://39.134.116.30:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225643/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV2,http://39.135.138.59:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV2,http://117.169.120.140:8080/live/cctv-2/.m3u8
CCTV-3,http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8
CCTV-3,http://39.135.138.58:18890/PLTV/88888888/224/3221225647/index.m3u8
CCTV-3,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV3,http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV3,http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV-3综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225634/index.m3u8
CCTV-3综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225647/index.m3u8
CCTV3,http://111.59.189.40:8445/tsfile/live/1002_1.m3u8
CCTV3,http://218.204.51.252:9901/tsfile/live/1008_1.m3u8
CCTV3,http://183.63.15.42:9901/tsfile/live/0003_1.m3u8
CCTV3[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225634/index.m3u8
CCTV3,http://39.135.138.58:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV3,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel3/index.m3u8
CCTV3,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel3/2300.m3u8
CCTV3,http://39.135.138.60:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV3,http://117.169.120.140:8080/live/cctv-3/.m3u8
CCTV-4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV-4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV4,http://111.59.189.40:8445/tsfile/live/1003_1.m3u8
CCTV4,http://218.204.51.252:9901/tsfile/live/1009_1.m3u8
CCTV4,http://183.63.15.42:9901/tsfile/live/0004_1.m3u8
CCTV4,http://222.240.82.92:9901/tsfile/live/0004_1.m3u8
CCTV4国际,http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV4[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225621/index.m3u8
CCTV4,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel4/index.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/.m3u8
CCTV4,http://183.207.248.15/PLTV/3/224/3221225534/index.m3u8?
CCTV4,http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225751/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225752/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225753/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225754/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225755/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225756/index.m3u8
CCTV-5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225649/index.m3u8
CCTV-5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
CCTV-5体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5体育,http://111.59.189.40:8445/tsfile/live/0113_1.m3u8
CCTV5+,http://111.59.189.40:8445/tsfile/live/1018_1.m3u8
CCTV5,http://218.204.51.252:9901/tsfile/live/1010_1.m3u8
CCTV5,http://112.19.214.90:8883/tsfile/live/0005_1.m3u8
CCTV5,http://183.63.15.42:9901/tsfile/live/0005_1.m3u8
CCTV5+HD,http://42.176.185.28:9901/tsfile/live/1004_1.m3u8
CCTV5[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225633/index.m3u8
CCTV5+[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225706/index.m3u8
CCTV5,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel5/index.m3u8
CCTV5,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel5/2300.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
CCTV5+,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel13/index.m3u8
CCTV5+,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel13/2300.m3u8
CCTV5+,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel13/1300.m3u8
CCTV5+,http://39.134.116.30:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/cctv5phd/4000000/mnf.m3u8
CCTV-6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV-6电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV-6电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV-6电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8
CCTV-6电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225650/index.m3u8
CCTV6,http://111.59.189.40:8445/tsfile/live/1004_1.m3u8
CCTV6,http://218.204.51.252:9901/tsfile/live/1011_1.m3u8
CCTV6,http://183.63.15.42:9901/tsfile/live/0006_1.m3u8
CCTV6,http://222.240.82.92:9901/tsfile/live/0006_1.m3u8
CCTV6[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225632/index.m3u8
CCTV6,http://zb.iptv6.top/gg/gg1/dsm.m3u8
CCTV6,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel6/index.m3u8
CCTV6,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel6/2300.m3u8
CCTV6,http://39.135.138.58:18890/TVOD/88888888/224/3221225650/index.m3u8
CCTV6,http://117.169.120.140:8080/live/cctv-6/.m3u8
CCTV6,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/cctv6hd/4000000/mnf.m3u8
CCTV-7,http://39.135.138.58:18890/PLTV/88888888/224/3221225624/index.m3u8
CCTV-7,http://39.135.138.58:18890/PLTV/88888888/224/3221225644/index.m3u8
CCTV-7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.135.138.60:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8
CCTV7,http://111.59.189.40:8445/tsfile/live/1005_1.m3u8
CCTV7,http://218.204.51.252:9901/tsfile/live/1012_1.m3u8
CCTV7,http://112.19.214.90:8883/tsfile/live/0007_1.m3u8
CCTV7,http://183.63.15.42:9901/tsfile/live/0007_1.m3u8
CCTV7,http://222.240.82.92:9901/tsfile/live/0007_1.m3u8
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls
CCTV7,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel7/index.m3u8
CCTV7,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel7/2300.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225644/index.m3u8
CCTV-8,http://39.135.138.58:18890/PLTV/88888888/224/3221225635/index.m3u8
CCTV8,http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV8,http://111.59.189.40:8445/tsfile/live/1006_1.m3u8
CCTV8,http://218.204.51.252:9901/tsfile/live/1013_1.m3u8
CCTV8,http://112.19.214.90:8883/tsfile/live/0008_1.m3u8
CCTV8,http://183.63.15.42:9901/tsfile/live/0008_1.m3u8
CCTV8,http://222.240.82.92:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV8[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel8/index.m3u8
CCTV8,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel8/2300.m3u8
CCTV8,http://117.169.120.140:8080/live/cctv-8/.m3u8
CCTV8,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/cctv8hd/4000000/mnf.m3u8
CCTV8,http://39.135.138.59:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV8[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225631/index.m3u8
CCTV-9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV-9,http://39.135.138.58:18890/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV-9纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV-9纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,http://111.59.189.40:8445/tsfile/live/1007_1.m3u8
CCTV9,http://218.204.51.252:9901/tsfile/live/1014_1.m3u8
CCTV9,http://112.19.214.90:8883/tsfile/live/0009_1.m3u8
CCTV9[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://39.135.138.58:18890/TVOD/88888888/224/3221225626/index.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://117.169.120.140:8080/live/cctv-9/.m3u8
CCTV-10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV-10,http://39.135.138.58:18890/PLTV/88888888/224/3221225636/index.m3u8
CCTV-10科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV10,http://111.59.189.40:8445/tsfile/live/1008_1.m3u8
CCTV10,http://218.204.51.252:9901/tsfile/live/1015_1.m3u8
CCTV10,http://112.19.214.90:8883/tsfile/live/0010_1.m3u8
CCTV10,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV10,http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV-11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV-11戏曲,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://218.204.51.252:9901/tsfile/live/1016_1.m3u8
CCTV11,http://112.19.214.90:8883/tsfile/live/0011_1.m3u8
CCTV11[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV11,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.135.138.60:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV-/88888910/224/3221225628/index.m3u8
CCTV11,http://117.169.120.140:8080/live/cctv-11/.m3u8
CCTV-12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8
CCTV-12,http://39.135.138.58:18890/PLTV/88888888/224/3221225637/index.m3u8
CCTV12,http://111.59.189.40:8445/tsfile/live/1010_1.m3u8
CCTV12,http://218.204.51.252:9901/tsfile/live/1017_1.m3u8
CCTV12,http://112.19.214.90:8883/tsfile/live/0012_1.m3u8
CCTV12,http://222.240.82.92:9901/tsfile/live/0012_1.m3u8
CCTV12[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV12[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV-13,http://39.135.138.58:18890/PLTV/88888888/224/3221225638/index.m3u8
CCTV-13新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://hw-m-l.cztv.com/channels/lantian/channel16/1080p.m3u8
CCTV-13新闻,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV13,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV13,http://111.59.189.40:8445/tsfile/live/1011_1.m3u8
CCTV13,http://218.204.51.252:9901/tsfile/live/1018_1.m3u8
CCTV13,http://112.19.214.90:8883/tsfile/live/0013_1.m3u8
CCTV13,http://222.240.82.92:9901/tsfile/live/0013_1.m3u8
CCTV13,http://183.63.15.42:9901/tsfile/live/0013_1.m3u8
CCTV13,http://cctvwbndbd.a.bdydns.com/cctvwbnd/cctv13_2/index.m3u8
CCTV13,http://117.169.120.140:8080/live/cctv-13/.m3u8
CCTV-14,http://39.135.138.58:18890/PLTV/88888888/224/3221225639/index.m3u8
CCTV-14,http://39.135.138.58:18890/PLTV/88888888/224/3221225640/index.m3u8
CCTV-14少儿,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14少儿,http://39.134.115.163:8080/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://111.59.189.40:8445/tsfile/live/1012_1.m3u8
CCTV14,http://218.204.51.252:9901/tsfile/live/1019_1.m3u8
CCTV14,http://112.19.214.90:8883/tsfile/live/0014_1.m3u8
CCTV14,http://222.240.82.92:9901/tsfile/live/0014_1.m3u8
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225639/index.m3u8
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/index.m3u8?fmt=ts2hls
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8
CCTV14,http://123.6.9.146/live/jz-cctv-14/live.m3u8?zyangd
CCTV-15,http://39.135.138.58:18890/PLTV/88888888/224/3221225641/index.m3u8
CCTV-15音乐,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://218.204.51.252:9901/tsfile/live/1020_1.m3u8
CCTV15,http://112.19.214.90:8883/tsfile/live/0015_1.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV15[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV-/88888910/224/3221225641/index.m3u8
CCTV15,http://39.135.138.58:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://117.169.120.140:8080/live/cctv-15/.m3u8
CCTV16,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226233/index.m3u8
CCTV-16奥林,http://39.134.115.163:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV16[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV16[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226233/index.m3u8
CCTV16[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221226230/index.m3u8
CCTV16[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8
CCTV-17农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://112.19.214.90:8883/tsfile/live/0019_1.m3u8
CCTV-17农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV17[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225908/index.m3u8
CCTV17[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225909/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8?
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV17[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225909/index.m3u8

📡卫视频道,#genre#
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/720p.m3u8
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/index.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225742/index.m3u8
深圳卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225741/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225674/index.m3u8
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225698/index.m3u8
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225697/index.m3u8
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225736/index.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
东南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225657/index.m3u8
江西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225705/index.m3u8
江西卫视,http://live02.jxtvcn.com.cn/live/jxtv01?trs=hls_ts@@User-Agent=Lavf/57.71.100@@
江西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225746/index.m3u8
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225734/index.m3u8
广西卫视,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225680/index.m3u8
南方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/index.m3u8
山西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8
青海卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225727/index.m3u8
西藏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225723/index.m3u8
内蒙古卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225667/index.m3u8
宁夏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8
新疆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225725/index.m3u8
兵团卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226200/index.m3u8
延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
康巴卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226207/index.m3u8
